ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
ESP,Spain,total,Drinking water,2011,100,47084244,On premises
EST,Estonia,total,Drinking water,2011,99.74796,1324354.718,Available
ETH,Ethiopia,total,Drinking water,2011,43.07544,38828166.78,Available
FIN,Finland,total,Drinking water,2011,99.60782,5368897.502,On premises
FJI,Fiji,total,Drinking water,2011,94.27501,814018.4989,Available
FRA,France,total,Drinking water,2011,99.98218,63210964.48,On premises
FRO,Faroe Islands,total,Drinking water,2011,100,47815,On premises
FSM,Micronesia (Federated States of),total,Drinking water,2011,71.98261,74464.56785,Available
GAB,Gabon,total,Drinking water,2011,62.6935,1056152.857,On premises
GBR,United Kingdom of Great Britain and Northern Ireland,total,Drinking water,2011,100,64021918.05,On premises
GEO,Georgia,total,Drinking water,2011,77.19535,3150351.356,Available
GHA,Ghana,total,Drinking water,2011,70.83182,17982579.57,Available
GIB,Gibraltar,total,Drinking water,2011,100,33608,On premises
GIN,Guinea,total,Drinking water,2011,42.5696,4435948.178,Available
GLP,Guadeloupe,total,Drinking water,2011,99.14669,402181.5938,On premises
GMB,Gambia,total,Drinking water,2011,75.17,1389248.363,Available
GNB,Guinea-Bissau,total,Drinking water,2011,53.31111,833250.528,Available
GNQ,Equatorial Guinea,total,Drinking water,2011,15.45881,152556.9641,On premises
GRC,Greece,total,Drinking water,2011,99.85184,10813029.39,On premises
GRD,Grenada,total,Drinking water,2011,92.47718,98752.6811,Available
GRL,Greenland,total,Drinking water,2011,96.7677,54726.96992,On premises
GTM,Guatemala,total,Drinking water,2011,57.4128,8582520.396,Available
GUF,French Guiana,total,Drinking water,2011,89.96244,214455.1654,On premises
GUM,Guam,total,Drinking water,2011,99.52109,158925.2252,On premises
GUY,Guyana,total,Drinking water,2011,88.76242,667519.1632,On premises
HKG,"China, Hong Kong Special Administrative Region",total,Drinking water,2011,99.48716,6970665.263,On premises
HND,Honduras,total,Drinking water,2011,58.80271,4986864.186,Available
HTI,Haiti,total,Drinking water,2011,59.26953,5986412.29,Available
HUN,Hungary,total,Drinking water,2011,99.96938,9892658.937,Available
IDN,Indonesia,total,Drinking water,2011,78.22327,191737728.7,Available
IMN,Isle of Man,total,Drinking water,2011,97.20756,82518.52981,On premises
IND,India,total,Drinking water,2011,70.11195,876601343.1,Available
IRL,Ireland,total,Drinking water,2011,97.25904,4465274.215,On premises
IRN,Iran (Islamic Republic of),total,Drinking water,2011,92.57366,69092314.09,On premises
IRQ,Iraq,total,Drinking water,2011,61.88076,19013050.58,Available
ISL,Iceland,total,Drinking water,2011,100,323470.9962,On premises
ISR,Israel,total,Drinking water,2011,100,7487095.12,On premises
ITA,Italy,total,Drinking water,2011,97.17992,57908610.31,On premises
JAM,Jamaica,total,Drinking water,2011,56.05665,1584122.799,Available
JOR,Jordan,total,Drinking water,2011,66.31094,5081312.791,Available
JPN,Japan,total,Drinking water,2011,98.18552,126167381.2,On premises
KAZ,Kazakhstan,total,Drinking water,2011,79.55827,13119691.72,On premises
KEN,Kenya,total,Drinking water,2011,49.77282,21491042.41,Available
KGZ,Kyrgyzstan,total,Drinking water,2011,77.23821,4261948.119,Available
KHM,Cambodia,total,Drinking water,2011,46.67649,6787424.598,On premises
KIR,Kiribati,total,Drinking water,2011,45.82515,47994.97148,Available
KNA,Saint Kitts and Nevis,total,Drinking water,2011,86.7565,42894.15107,Available
KOR,Republic of Korea,total,Drinking water,2011,99.10583,49340977.28,Available
KWT,Kuwait,total,Drinking water,2011,100,3168054,Available
LAO,Lao People's Democratic Republic,total,Drinking water,2011,69.51115,4412264.519,Available
LBN,Lebanon,total,Drinking water,2011,80.12424,4168080.486,Available
LBR,Liberia,total,Drinking water,2011,10.57279,424756.1105,On premises
LBY,Libya,total,Drinking water,2011,90.04967,5625797.146,Available
LCA,Saint Lucia,total,Drinking water,2011,70.25642,123326.7058,Available
LIE,Liechtenstein,total,Drinking water,2011,100,36299,On premises
LKA,Sri Lanka,total,Drinking water,2011,82.01074,16728958.22,Available
LSO,Lesotho,total,Drinking water,2011,67.59461,1354456.084,Available
LTU,Lithuania,total,Drinking water,2011,89.74734,2767271.227,On premises
LUX,Luxembourg,total,Drinking water,2011,100,519312.0078,On premises
LVA,Latvia,total,Drinking water,2011,94.00101,1968010.865,On premises
MAC,"China, Macao Special Administrative Region",total,Drinking water,2011,100,550833,Available
MAF,Saint Martin (French Part),total,Drinking water,2011,99.4142,0,On premises
MAR,Morocco,total,Drinking water,2011,81.68712,26778556.24,Available
MCO,Monaco,total,Drinking water,2011,100,36025,On premises
MDA,Republic of Moldova,total,Drinking water,2011,85.05929,3469710.475,Available
MDG,Madagascar,total,Drinking water,2011,38.14701,8294673.441,Available
MDV,Maldives,total,Drinking water,2011,73.18753,278473.4175,Available
MEX,Mexico,total,Drinking water,2011,69.80863,80765426.61,Available
MHL,Marshall Islands,total,Drinking water,2011,75.07069,42432.95797,Available
MKD,North Macedonia,total,Drinking water,2011,80.31277,1664469.142,Available
MLI,Mali,total,Drinking water,2011,59.98713,9306758.592,Available
MLT,Malta,total,Drinking water,2011,100,417720,On premises
MMR,Myanmar,total,Drinking water,2011,66.82656,34075270.43,Available
MNE,Montenegro,total,Drinking water,2011,84.35329,527436.6887,Available
MNG,Mongolia,total,Drinking water,2011,69.1333,1915239.333,Available
MNP,Northern Mariana Islands,total,Drinking water,2011,87.11569,47053.79547,Available
MOZ,Mozambique,total,Drinking water,2011,16.59942,4014984.693,On premises
MRT,Mauritania,total,Drinking water,2011,37.69502,1356510.24,On premises
MSR,Montserrat,total,Drinking water,2011,98.06549,4817.95757,On premises
MTQ,Martinique,total,Drinking water,2011,99.6299,390435.618,On premises
MUS,Mauritius,total,Drinking water,2011,72.83577,911229.3298,Available
MWI,Malawi,total,Drinking water,2011,60.74488,9088720.384,Available
MYS,Malaysia,total,Drinking water,2011,93.37021,26751462.13,On premises
MYT,Mayotte,total,Drinking water,2011,81.47008,175109.3358,On premises
NAM,Namibia,total,Drinking water,2011,54.98287,1185814.381,On premises
NCL,New Caledonia,total,Drinking water,2011,93.08235,239283.0907,On premises
NER,Niger,total,Drinking water,2011,26.70689,4570822.849,Available
NGA,Nigeria,total,Drinking water,2011,56.23461,91552805.36,Available
NIC,Nicaragua,total,Drinking water,2011,54.82464,3236317.885,Available
NIU,Niue,total,Drinking water,2011,98.2014,1588.89869,Available
NLD,Netherlands,total,Drinking water,2011,100,16738190.88,On premises
NOR,Norway,total,Drinking water,2011,100,4948334.939,On premises
NPL,Nepal,total,Drinking water,2011,76.6381,20723875.91,Available
NRU,Nauru,total,Drinking water,2011,98.44148,9912.07293,On premises
NZL,New Zealand,total,Drinking water,2011,100,4418674.124,On premises
OMN,Oman,total,Drinking water,2011,86.56857,2814432.658,On premises
PAK,Pakistan,total,Drinking water,2011,77.96174,142935188.1,Available
PAN,Panama,total,Drinking water,2011,81.21198,3010105.064,Available
PER,Peru,total,Drinking water,2011,71.09161,20804472.05,Available
PHL,Philippines,total,Drinking water,2011,82.9731,79297433.73,Available
PLW,Palau,total,Drinking water,2011,99.56026,17669.95563,Available
PNG,Papua New Guinea,total,Drinking water,2011,22.91812,1712486.538,Available
POL,Poland,total,Drinking water,2011,93.66072,35859715.46,On premises
PRI,Puerto Rico,total,Drinking water,2011,84.43378,3005726.057,Available
PRK,Democratic People's Republic of Korea,total,Drinking water,2011,96.03636,23695426.6,Available
PRT,Portugal,total,Drinking water,2011,94.97043,10037792.92,Available
PRY,Paraguay,total,Drinking water,2011,79.22565,5018137.897,Available
PSE,State of Palestine,total,Drinking water,2011,87.18549,3617895.843,Available
PYF,French Polynesia,total,Drinking water,2011,96.92166,259461.2211,On premises
QAT,Qatar,total,Drinking water,2011,99.9383,2034605.879,Available
REU,Réunion,total,Drinking water,2011,99.67322,834599.72,On premises
ROU,Romania,total,Drinking water,2011,81.9226,16660368.41,On premises
RUS,Russian Federation,total,Drinking water,2011,75.35191,108282977.7,On premises
RWA,Rwanda,total,Drinking water,2011,65.56706,6749035.817,Available
SAU,Saudi Arabia,total,Drinking water,2011,96.17452,27186221.36,On premises
SDN,Sudan,total,Drinking water,2011,73.78602,26083117.74,Available
SEN,Senegal,total,Drinking water,2011,46.62078,6076465.955,Available
SGP,Singapore,total,Drinking water,2011,100,5263640,On premises
SHN,Saint Helena,total,Drinking water,2011,98.12481,5181.97111,On premises
SLB,Solomon Islands,total,Drinking water,2011,39.5217,214018.6762,Available
SLE,Sierra Leone,total,Drinking water,2011,44.17197,2899111.82,Available
SLV,El Salvador,total,Drinking water,2011,73.13669,4542203.23,Available
SMR,San Marino,total,Drinking water,2011,100,31655,Available
SOM,Somalia,total,Drinking water,2011,44.67322,5528893.704,Available
SPM,Saint Pierre and Miquelon,total,Drinking water,2011,91.4,5779.222,Available
SRB,Serbia,total,Drinking water,2011,91.78027,8226963.775,Available
SSD,South Sudan,total,Drinking water,2011,1.84234,181115.2809,On premises
STP,Sao Tome and Principe,total,Drinking water,2011,64.02855,118146.1229,Available
SUR,Suriname,total,Drinking water,2011,79.12868,423478.4912,Available
SVK,Slovakia,total,Drinking water,2011,98.57904,5332073.377,On premises
SVN,Slovenia,total,Drinking water,2011,98.27432,2015879.623,On premises
SWE,Sweden,total,Drinking water,2011,99.68645,9437021.88,On premises
SWZ,Eswatini,total,Drinking water,2011,41.16179,441266.313,On premises
SXM,Sint Maarten (Dutch part),total,Drinking water,2011,93.4,32736.7,On premises
SYC,Seychelles,total,Drinking water,2011,94.08835,86450.25636,On premises
SYR,Syrian Arab Republic,total,Drinking water,2011,92.81579,19567252.73,Available
TCA,Turks and Caicos Islands,total,Drinking water,2011,89.37575,29825.58247,On premises
TCD,Chad,total,Drinking water,2011,44.20193,5463794.991,Available
TGO,Togo,total,Drinking water,2011,53.51922,3530095.424,Available
THA,Thailand,total,Drinking water,2011,97.71617,65976378.92,Available
TJK,Tajikistan,total,Drinking water,2011,48.52485,3735203.696,Available
TKL,Tokelau,total,Drinking water,2011,85.36755,971.48269,On premises
TKM,Turkmenistan,total,Drinking water,2011,95.82946,4958288.863,Available
TLS,Timor-Leste,total,Drinking water,2011,47.88249,533005.8936,On premises
TON,Tonga,total,Drinking water,2011,90.56426,93786.53345,Available
TTO,Trinidad and Tobago,total,Drinking water,2011,78.82894,1053296.522,Available
TUN,Tunisia,total,Drinking water,2011,78.10929,8390400.013,Available
TUR,Turkey,total,Drinking water,2011,91.53694,67227705.54,On premises
TUV,Tuvalu,total,Drinking water,2011,97.26803,10335.70075,On premises
TZA,United Republic of Tanzania,total,Drinking water,2011,26.44591,12078776.77,Available
UGA,Uganda,total,Drinking water,2011,64.83311,21704033.17,Available
UKR,Ukraine,total,Drinking water,2011,87.26281,39809162.8,On premises
URY,Uruguay,total,Drinking water,2011,99.11561,3339131.678,Available
USA,United States of America,total,Drinking water,2011,95.65915,298058662.8,Available
UZB,Uzbekistan,total,Drinking water,2011,58.59512,16979112.05,On premises
VCT,Saint Vincent and the Grenadines,total,Drinking water,2011,69.52306,75303.90199,Available
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2011,67.36856,19461344.39,Available
VGB,British Virgin Islands,total,Drinking water,2011,97.59647,27645.17706,On premises
VIR,United States Virgin Islands,total,Drinking water,2011,97.9066,103579.3137,On premises
VNM,Viet Nam,total,Drinking water,2011,86.92019,77247176.27,On premises
VUT,Vanuatu,total,Drinking water,2011,48.09607,116708.9508,On premises
WLF,Wallis and Futuna Islands,total,Drinking water,2011,98.84628,12319.21196,On premises
WSM,Samoa,total,Drinking water,2011,74.10531,138924.4919,Available
YEM,Yemen,total,Drinking water,2011,47.42815,11291496.66,Available
ZAF,South Africa,total,Drinking water,2011,75.63053,39330717.65,Available
ZMB,Zambia,total,Drinking water,2011,46.01595,6452908.33,Available
ZWE,Zimbabwe,total,Drinking water,2011,60.3503,7781762.746,Available
