ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
GIB,Gibraltar,total,Drinking water,2017,100,33723,On premises
GIN,Guinea,total,Drinking water,2017,46.3377,5591808.847,Available
GLP,Guadeloupe,total,Drinking water,2017,99.60709,398108.6318,On premises
GMB,Gambia,total,Drinking water,2017,76.80491,1700383.936,Available
GNB,Guinea-Bissau,total,Drinking water,2017,56.49792,1032864.44,Available
GNQ,Equatorial Guinea,total,Drinking water,2017,16.70745,210849.3479,On premises
GRC,Greece,total,Drinking water,2017,100,10569448.76,On premises
GRD,Grenada,total,Drinking water,2017,92.25101,102282.3833,Available
GRL,Greenland,total,Drinking water,2017,96.74768,54636.31979,On premises
GTM,Guatemala,total,Drinking water,2017,60.88056,10297934.17,Available
GUF,French Guiana,total,Drinking water,2017,90.41328,248807.3975,On premises
GUM,Guam,total,Drinking water,2017,99.54117,163527.2352,On premises
GUY,Guyana,total,Drinking water,2017,94.38915,731721.7193,On premises
HKG,"China, Hong Kong Special Administrative Region",total,Drinking water,2017,100,7306315,On premises
HND,Honduras,total,Drinking water,2017,59.84821,5643097.742,Available
HTI,Haiti,total,Drinking water,2017,62.57011,6871679.562,Available
HUN,Hungary,total,Drinking water,2017,100,9729822,Available
IDN,Indonesia,total,Drinking water,2017,82.74683,218990290.3,Available
IMN,Isle of Man,total,Drinking water,2017,97.20756,81275.24505,On premises
IND,India,total,Drinking water,2017,64.74001,866659440.3,Available
IRL,Ireland,total,Drinking water,2017,97.32282,4626027.315,On premises
IRN,Iran (Islamic Republic of),total,Drinking water,2017,93.54765,75468526.61,On premises
IRQ,Iraq,total,Drinking water,2017,69.69479,26172337.87,Available
ISL,Iceland,total,Drinking water,2017,100,334394.9867,On premises
ISR,Israel,total,Drinking water,2017,100,8243848.558,On premises
ITA,Italy,total,Drinking water,2017,97.83971,59362971.08,On premises
JAM,Jamaica,total,Drinking water,2017,42.87474,1252305.867,Available
JOR,Jordan,total,Drinking water,2017,79.20967,7751331.828,Available
JPN,Japan,total,Drinking water,2017,98.47042,125552477.1,On premises
KAZ,Kazakhstan,total,Drinking water,2017,89.30042,16145537.12,On premises
KEN,Kenya,total,Drinking water,2017,57.91708,29086619.09,Available
KGZ,Kyrgyzstan,total,Drinking water,2017,80.67217,4993387.017,Available
KHM,Cambodia,total,Drinking water,2017,48.17145,7711965.953,On premises
KIR,Kiribati,total,Drinking water,2017,49.19691,56159.75272,Available
KNA,Saint Kitts and Nevis,total,Drinking water,2017,86.77843,45156.02469,Available
KOR,Republic of Korea,total,Drinking water,2017,99.65621,50920741.87,Available
KWT,Kuwait,total,Drinking water,2017,100,4056102,Available
LAO,Lao People's Democratic Republic,total,Drinking water,2017,81.65821,5677720.901,Available
LBN,Lebanon,total,Drinking water,2017,90.30746,6158402.246,Available
LBR,Liberia,total,Drinking water,2017,13.66344,642485.5756,On premises
LBY,Libya,total,Drinking water,2017,95.06069,6255680.828,Available
LCA,Saint Lucia,total,Drinking water,2017,72.22021,130686.0784,Available
LIE,Liechtenstein,total,Drinking water,2017,100,37805,On premises
LKA,Sri Lanka,total,Drinking water,2017,86.65587,18308676.76,Available
LSO,Lesotho,total,Drinking water,2017,68.66788,1436210.664,Available
LTU,Lithuania,total,Drinking water,2017,94.44231,2687279.459,On premises
LUX,Luxembourg,total,Drinking water,2017,99.72468,590284.3363,On premises
LVA,Latvia,total,Drinking water,2017,95.51933,1863674.755,On premises
MAC,"China, Macao Special Administrative Region",total,Drinking water,2017,100,622578,Available
MAF,Saint Martin (French Part),total,Drinking water,2017,99.91018,0,On premises
MAR,Morocco,total,Drinking water,2017,89.0502,31685179.4,Available
MCO,Monaco,total,Drinking water,2017,100,38392,On premises
MDA,Republic of Moldova,total,Drinking water,2017,87.36345,3546682.498,Available
MDG,Madagascar,total,Drinking water,2017,42.41221,10845018.53,Available
MDV,Maldives,total,Drinking water,2017,74.86871,371646.7932,Available
MEX,Mexico,total,Drinking water,2017,69.01544,86115621.19,Available
MHL,Marshall Islands,total,Drinking water,2017,82.56548,47931.73552,Available
MKD,North Macedonia,total,Drinking water,2017,80.38535,1673619.773,Available
MLI,Mali,total,Drinking water,2017,67.31804,12462204.95,Available
MLT,Malta,total,Drinking water,2017,100,437934.9866,On premises
MMR,Myanmar,total,Drinking water,2017,71.96733,38417975.68,Available
MNE,Montenegro,total,Drinking water,2017,84.88911,532732.6356,Available
MNG,Mongolia,total,Drinking water,2017,72.31579,2251760.323,Available
MNP,Northern Mariana Islands,total,Drinking water,2017,90.2433,51035.29287,Available
MOZ,Mozambique,total,Drinking water,2017,26.69088,7646671.16,On premises
MRT,Mauritania,total,Drinking water,2017,42.3112,1812011.96,On premises
MSR,Montserrat,total,Drinking water,2017,98.07349,4892.88619,On premises
MTQ,Martinique,total,Drinking water,2017,99.7277,374922.3015,On premises
MUS,Mauritius,total,Drinking water,2017,72.90242,921848.9377,Available
MWI,Malawi,total,Drinking water,2017,66.38486,11730333.48,Available
MYS,Malaysia,total,Drinking water,2017,93.67532,29137384.06,On premises
MYT,Mayotte,total,Drinking water,2017,95.03094,240392.1624,On premises
NAM,Namibia,total,Drinking water,2017,60.6252,1456594.898,On premises
NCL,New Caledonia,total,Drinking water,2017,97.20676,269417.271,On premises
NER,Niger,total,Drinking water,2017,30.57091,6604046.824,Available
NGA,Nigeria,total,Drinking water,2017,63.58781,121372124.6,Available
NIC,Nicaragua,total,Drinking water,2017,55.31085,3531510.619,Available
NIU,Niue,total,Drinking water,2017,97.30851,1568.61315,Available
NLD,Netherlands,total,Drinking water,2017,100,17021344.12,On premises
NOR,Norway,total,Drinking water,2017,100,5296324.064,On premises
NPL,Nepal,total,Drinking water,2017,77.6313,21451609.22,Available
NRU,Nauru,total,Drinking water,2017,99.4,10513.538,On premises
NZL,New Zealand,total,Drinking water,2017,100,4702028.878,On premises
OMN,Oman,total,Drinking water,2017,89.47487,4174831.007,On premises
PAK,Pakistan,total,Drinking water,2017,78.8519,163937998.3,Available
PAN,Panama,total,Drinking water,2017,83.38609,3424470.208,Available
PER,Peru,total,Drinking water,2017,72.74482,22874098.16,Available
PHL,Philippines,total,Drinking water,2017,85.34147,89756117.38,Available
PLW,Palau,total,Drinking water,2017,99.65954,17748.36717,Available
PNG,Papua New Guinea,total,Drinking water,2017,25.79071,2176229.957,Available
POL,Poland,total,Drinking water,2017,97.15775,36874452.24,On premises
PRI,Puerto Rico,total,Drinking water,2017,99.72041,3154830.688,Available
PRK,Democratic People's Republic of Korea,total,Drinking water,2017,93.92347,23884566.14,Available
PRT,Portugal,total,Drinking water,2017,95.36321,9811469.539,Available
PRY,Paraguay,total,Drinking water,2017,86.73982,5956473.74,Available
PSE,State of Palestine,total,Drinking water,2017,87.48094,4152924.017,Available
PYF,French Polynesia,total,Drinking water,2017,97.41705,268976.2748,On premises
QAT,Qatar,total,Drinking water,2017,99.5681,2712958.957,Available
REU,Réunion,total,Drinking water,2017,99.78565,874253.0165,On premises
ROU,Romania,total,Drinking water,2017,81.91581,16099705.16,On premises
RUS,Russian Federation,total,Drinking water,2017,75.8237,110346303.3,On premises
RWA,Rwanda,total,Drinking water,2017,69.93961,8379437.13,Available
SAU,Saudi Arabia,total,Drinking water,2017,98.87869,32730016.85,On premises
SDN,Sudan,total,Drinking water,2017,83.5748,34109717.99,Available
SEN,Senegal,total,Drinking water,2017,50.60962,7803676.529,Available
SGP,Singapore,total,Drinking water,2017,100,5708042,On premises
SHN,Saint Helena,total,Drinking water,2017,98.57512,5922.39292,On premises
SLB,Solomon Islands,total,Drinking water,2017,37.22561,236766.0451,Available
SLE,Sierra Leone,total,Drinking water,2017,50.21275,3760145.167,Available
SLV,El Salvador,total,Drinking water,2017,74.45361,4756188.951,Available
SMR,San Marino,total,Drinking water,2017,100,33671,Available
SOM,Somalia,total,Drinking water,2017,54.79397,7993982.806,Available
SPM,Saint Pierre and Miquelon,total,Drinking water,2017,91.4,5378.89,Available
SRB,Serbia,total,Drinking water,2017,91.84442,8109516.122,Available
SSD,South Sudan,total,Drinking water,2017,2.54973,278195.2546,On premises
STP,Sao Tome and Principe,total,Drinking water,2017,67.77962,140362.0969,Available
SUR,Suriname,total,Drinking water,2017,81.52829,465119.7255,Available
SVK,Slovakia,total,Drinking water,2017,99.78773,5436338.96,On premises
SVN,Slovenia,total,Drinking water,2017,98.27432,2040563.086,On premises
SWE,Sweden,total,Drinking water,2017,99.82585,9887645.974,On premises
SWZ,Eswatini,total,Drinking water,2017,49.24655,553929.0801,On premises
SXM,Sint Maarten (Dutch part),total,Drinking water,2017,93.03044,38555.53426,On premises
SYC,Seychelles,total,Drinking water,2017,95.11358,91706.60954,On premises
SYR,Syrian Arab Republic,total,Drinking water,2017,93.60252,16001977.66,Available
TCA,Turks and Caicos Islands,total,Drinking water,2017,90.45448,33573.08596,On premises
TCD,Chad,total,Drinking water,2017,46.92852,7047143.176,Available
TGO,Togo,total,Drinking water,2017,60.08379,4625535.984,Available
THA,Thailand,total,Drinking water,2017,99.49501,68860318.67,Available
TJK,Tajikistan,total,Drinking water,2017,53.55591,4755909.694,Available
TKL,Tokelau,total,Drinking water,2017,95.57105,1239.55651,On premises
TKM,Turkmenistan,total,Drinking water,2017,99.39969,5723103.334,Available
TLS,Timor-Leste,total,Drinking water,2017,67.39935,837949.0976,On premises
TON,Tonga,total,Drinking water,2017,90.75996,92576.97108,Available
TTO,Trinidad and Tobago,total,Drinking water,2017,82.33912,1139622.8,Available
TUN,Tunisia,total,Drinking water,2017,79.83559,9127953.117,Available
TUR,Turkey,total,Drinking water,2017,92.57589,75094277.14,On premises
TUV,Tuvalu,total,Drinking water,2017,97.7,11103.605,On premises
TZA,United Republic of Tanzania,total,Drinking water,2017,31.61678,17281839.27,Available
UGA,Uganda,total,Drinking water,2017,70.46181,29006723.99,Available
UKR,Ukraine,total,Drinking water,2017,92.00686,40931741.87,On premises
URY,Uruguay,total,Drinking water,2017,99.92627,3434111.053,Available
USA,United States of America,total,Drinking water,2017,96.78265,314625627.7,Available
UZB,Uzbekistan,total,Drinking water,2017,58.90381,18825523.76,On premises
VCT,Saint Vincent and the Grenadines,total,Drinking water,2017,69.83659,76698.73488,Available
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2017,39.44676,11598325.88,Available
VGB,British Virgin Islands,total,Drinking water,2017,97.99269,28973.49964,On premises
VIR,United States Virgin Islands,total,Drinking water,2017,97.93599,102583.0564,On premises
VNM,Viet Nam,total,Drinking water,2017,94.81408,89694722.26,On premises
VUT,Vanuatu,total,Drinking water,2017,50.31227,143641.0242,On premises
WLF,Wallis and Futuna Islands,total,Drinking water,2017,98.38545,11701.96551,On premises
WSM,Samoa,total,Drinking water,2017,75.16549,146841.8047,Available
YEM,Yemen,total,Drinking water,2017,53.61446,14923484.18,Available
ZAF,South Africa,total,Drinking water,2017,72.20471,41163728.47,Available
ZMB,Zambia,total,Drinking water,2017,50.12954,8448636.196,Available
ZWE,Zimbabwe,total,Drinking water,2017,59.78033,8510685.773,Available
