ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
SMR,San Marino,total,Sanitation,2013,0,0,Faecal sludge treated
SOM,Somalia,total,Sanitation,2013,0,0,Faecal sludge treated
SRB,Serbia,total,Sanitation,2013,0.2626,23420.68833,Faecal sludge treated
STP,Sao Tome and Principe,total,Sanitation,2013,0,0,Faecal sludge treated
SUR,Suriname,total,Sanitation,2013,0,0,Faecal sludge treated
SVK,Slovakia,total,Sanitation,2013,8.15712,442256.0367,Faecal sludge treated
SVN,Slovenia,total,Sanitation,2013,0.66014,13619.38336,Faecal sludge treated
SWE,Sweden,total,Sanitation,2013,3.84306,369626.5807,Faecal sludge treated
SWZ,Eswatini,total,Sanitation,2013,3.208,34865.95502,Sewage treated
TCD,Chad,total,Sanitation,2013,0,0,Faecal sludge treated
TGO,Togo,total,Sanitation,2013,0,0,Faecal sludge treated
THA,Thailand,total,Sanitation,2013,0,0,Faecal sludge treated
TON,Tonga,total,Sanitation,2013,0,0,Faecal sludge treated
TUN,Tunisia,total,Sanitation,2013,0.74105,81166.89373,Faecal sludge treated
TUR,Turkey,total,Sanitation,2013,5.12008,3887444.271,Faecal sludge treated
TUV,Tuvalu,total,Sanitation,2013,0,0,Faecal sludge treated
TZA,United Republic of Tanzania,total,Sanitation,2013,0,0,Faecal sludge treated
UGA,Uganda,total,Sanitation,2013,0.09601,34270.10484,Sewage treated
UKR,Ukraine,total,Sanitation,2013,11.4848,5201118.263,Faecal sludge treated
USA,United States of America,total,Sanitation,2013,8.92001,28222973.86,Faecal sludge treated
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2013,0.18951,56438.40305,Faecal sludge treated
WSM,Samoa,total,Sanitation,2013,0,0,Faecal sludge treated
YEM,Yemen,total,Sanitation,2013,2.67324,672242.6327,Faecal sludge treated
ZWE,Zimbabwe,total,Sanitation,2013,0.03705,4946.94158,Faecal sludge treated
