ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
GBR,United Kingdom of Great Britain and Northern Ireland,total,Sanitation,2018,0.52583,353049.9787,Faecal sludge treated
GEO,Georgia,total,Sanitation,2018,0.04599,1841.15453,Faecal sludge treated
GHA,Ghana,total,Sanitation,2018,0,0,Faecal sludge treated
GMB,Gambia,total,Sanitation,2018,0,0,Faecal sludge treated
GNB,Guinea-Bissau,total,Sanitation,2018,0,0,Faecal sludge treated
GRC,Greece,total,Sanitation,2018,4.40778,463797.7903,Faecal sludge treated
GRL,Greenland,total,Sanitation,2018,0,0.00095,Faecal sludge treated
HKG,"China, Hong Kong Special Administrative Region",total,Sanitation,2018,1.541,113598.2697,Faecal sludge treated
HND,Honduras,total,Sanitation,2018,1.90781,182911.2622,Faecal sludge treated
HRV,Croatia,total,Sanitation,2018,9.89828,411412.969,Faecal sludge treated
HUN,Hungary,total,Sanitation,2018,4.01422,389680.0361,Faecal sludge treated
IND,India,total,Sanitation,2018,0,0,Faecal sludge treated
IRL,Ireland,total,Sanitation,2018,1.37858,66429.42588,Faecal sludge treated
IRN,Iran (Islamic Republic of),total,Sanitation,2018,27.48599,22483594.84,Sewage treated
IRQ,Iraq,total,Sanitation,2018,0,0,Faecal sludge treated
ISL,Iceland,total,Sanitation,2018,0,0,Faecal sludge treated
ISR,Israel,total,Sanitation,2018,0.18758,15722.13082,Faecal sludge treated
ITA,Italy,total,Sanitation,2018,0.80748,489553.9509,Faecal sludge treated
JAM,Jamaica,total,Sanitation,2018,7.70965,226266.9033,Sewage treated
JOR,Jordan,total,Sanitation,2018,8.40852,837935.6365,Faecal sludge treated
JPN,Japan,total,Sanitation,2018,3.64958,4642340.127,Faecal sludge treated
KAZ,Kazakhstan,total,Sanitation,2018,35.42295,6489349.039,Sewage treated
KGZ,Kyrgyzstan,total,Sanitation,2018,0,0,Faecal sludge treated
KIR,Kiribati,total,Sanitation,2018,0,0,Faecal sludge treated
KOR,Republic of Korea,total,Sanitation,2018,1.5629,799764.8414,Faecal sludge treated
KWT,Kuwait,total,Sanitation,2018,0,0,Faecal sludge treated
LAO,Lao People's Democratic Republic,total,Sanitation,2018,0,0,Faecal sludge treated
LBN,Lebanon,total,Sanitation,2018,0.65842,45163.40102,Faecal sludge treated
LBY,Libya,total,Sanitation,2018,1.56307,104390.5947,Faecal sludge treated
LIE,Liechtenstein,total,Sanitation,2018,0.025,9.4795,Faecal sludge treated
LSO,Lesotho,total,Sanitation,2018,0,0,Faecal sludge treated
LTU,Lithuania,total,Sanitation,2018,1.28027,35863.85456,Faecal sludge treated
LUX,Luxembourg,total,Sanitation,2018,0.42584,2573.10513,Faecal sludge treated
LVA,Latvia,total,Sanitation,2018,0,0,Faecal sludge treated
MAC,"China, Macao Special Administrative Region",total,Sanitation,2018,0,0,Faecal sludge treated
MAR,Morocco,total,Sanitation,2018,4.48646,1616431.016,Faecal sludge treated
MCO,Monaco,total,Sanitation,2018,0,0,Faecal sludge treated
MDA,Republic of Moldova,total,Sanitation,2018,27.76379,1124974.923,Sewage treated
MDG,Madagascar,total,Sanitation,2018,0,0,Faecal sludge treated
MEX,Mexico,total,Sanitation,2018,2.93756,3706929.169,Faecal sludge treated
MKD,North Macedonia,total,Sanitation,2018,0.49428,10295.53769,Faecal sludge treated
MLI,Mali,total,Sanitation,2018,0,0,Faecal sludge treated
MLT,Malta,total,Sanitation,2018,0,0,Faecal sludge treated
MMR,Myanmar,total,Sanitation,2018,0,0,Faecal sludge treated
MNE,Montenegro,total,Sanitation,2018,1.7694,11108.36952,Faecal sludge treated
MNG,Mongolia,total,Sanitation,2018,0,0,Faecal sludge treated
MWI,Malawi,total,Sanitation,2018,0,0,Faecal sludge treated
MYS,Malaysia,total,Sanitation,2018,0,0,Faecal sludge treated
NER,Niger,total,Sanitation,2018,0,0,Faecal sludge treated
NGA,Nigeria,total,Sanitation,2018,0,0,Faecal sludge treated
NIC,Nicaragua,total,Sanitation,2018,19.2932,1247402.21,Sewage treated
NLD,Netherlands,total,Sanitation,2018,0.10341,17640.54856,Faecal sludge treated
NOR,Norway,total,Sanitation,2018,0.9315,49722.83536,Faecal sludge treated
NPL,Nepal,total,Sanitation,2018,0,0,Faecal sludge treated
NZL,New Zealand,total,Sanitation,2018,0.38137,18088.82761,Faecal sludge treated
OMN,Oman,total,Sanitation,2018,20.89291,1009018.289,Sewage treated
PER,Peru,total,Sanitation,2018,3.4564,1105677.079,Faecal sludge treated
PHL,Philippines,total,Sanitation,2018,0,0,Faecal sludge treated
PNG,Papua New Guinea,total,Sanitation,2018,3.02977,260751.5965,Sewage treated
POL,Poland,total,Sanitation,2018,17.81786,6756814.136,Faecal sludge treated
PRI,Puerto Rico,total,Sanitation,2018,0,0,Faecal sludge treated
PRK,Democratic People's Republic of Korea,total,Sanitation,2018,0.83523,213396.8878,Disposed insitu
PRT,Portugal,total,Sanitation,2018,10.28162,1054502.266,Faecal sludge treated
PRY,Paraguay,total,Sanitation,2018,0,0,Faecal sludge treated
PSE,State of Palestine,total,Sanitation,2018,5.02429,244330.0899,Faecal sludge treated
QAT,Qatar,total,Sanitation,2018,0,0,Faecal sludge treated
ROU,Romania,total,Sanitation,2018,14.73709,2874633.813,Faecal sludge treated
RUS,Russian Federation,total,Sanitation,2018,3.83497,5588863.42,Faecal sludge treated
SAU,Saudi Arabia,total,Sanitation,2018,0.01157,3900.0836,Faecal sludge treated
SEN,Senegal,total,Sanitation,2018,0,0,Faecal sludge treated
SGP,Singapore,total,Sanitation,2018,0,0,Faecal sludge treated
SLE,Sierra Leone,total,Sanitation,2018,0,0,Faecal sludge treated
SLV,El Salvador,total,Sanitation,2018,1.64942,105904.9239,Sewage treated
SMR,San Marino,total,Sanitation,2018,0,0,Faecal sludge treated
SOM,Somalia,total,Sanitation,2018,0,0,Faecal sludge treated
SRB,Serbia,total,Sanitation,2018,0.25372,22334.46244,Faecal sludge treated
STP,Sao Tome and Principe,total,Sanitation,2018,0,0,Faecal sludge treated
SUR,Suriname,total,Sanitation,2018,0,0,Faecal sludge treated
SVK,Slovakia,total,Sanitation,2018,8.12592,443107.9065,Faecal sludge treated
SVN,Slovenia,total,Sanitation,2018,0,0,Faecal sludge treated
SWE,Sweden,total,Sanitation,2018,3.80401,379322.244,Faecal sludge treated
SWZ,Eswatini,total,Sanitation,2018,3.16047,35911.64087,Sewage treated
TCD,Chad,total,Sanitation,2018,0,0,Faecal sludge treated
TGO,Togo,total,Sanitation,2018,0,0,Faecal sludge treated
THA,Thailand,total,Sanitation,2018,0,0,Faecal sludge treated
TON,Tonga,total,Sanitation,2018,0,0,Faecal sludge treated
TUN,Tunisia,total,Sanitation,2018,0.77961,90163.70382,Faecal sludge treated
TUR,Turkey,total,Sanitation,2018,4.50678,3710884.248,Faecal sludge treated
TUV,Tuvalu,total,Sanitation,2018,0,0,Faecal sludge treated
TZA,United Republic of Tanzania,total,Sanitation,2018,0,0,Faecal sludge treated
UGA,Uganda,total,Sanitation,2018,0.12352,52777.79151,Sewage treated
UKR,Ukraine,total,Sanitation,2018,15.52334,6868481.237,Faecal sludge treated
USA,United States of America,total,Sanitation,2018,7.81556,25564420.07,Faecal sludge treated
VEN,Venezuela (Bolivarian Republic of),total,Sanitation,2018,0.0826,23861.65352,Faecal sludge treated
WSM,Samoa,total,Sanitation,2018,0,0,Faecal sludge treated
YEM,Yemen,total,Sanitation,2018,2.3297,663933.4809,Faecal sludge treated
ZWE,Zimbabwe,total,Sanitation,2018,0.04076,5885.47606,Faecal sludge treated
